id,iso3,langID,langEn,langTh,titleEn,titleTh,verseEn,verseTh,playUrl,downloadTrack001Url,downloadZipUrl,program,shareProgUrl,,,
80921,CMN,37,Mandarin,จีนกลาง,LLL 1 Beginning with GOD,LLL 1 เริ่มต้นกับพระเจ้า,"Galatians 4:4-5 But when the set time had fully come, God sent His Son, born of a woman, born under the law, to redeem those under the law, that we might receive adoption to sonship.",กาลาเทีย 4:4-5 แต่​เมื่อ​ถึง​เวลา​ที่​เหมาะสม พระเจ้า​ก็​ได้​ส่ง​พระบุตร​ของ​พระองค์​โดย​คลอด​ออก​มา​จาก​ผู้หญิง และ​มีชีวิต​อยู่​ภายใต้​กฎ เพื่อ​มา​ปลดปล่อย​คน​ที่​อยู่​ภายใต้​กฎ​ให้​เป็น​อิสระ และ​เพื่อ​เรา​ทุกคน​จะ​ได้​เป็น​ลูก​ของ​พระเจ้า,fivefish.org/T80921,fivefish.org/T80921-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80921.zip,80921,5fi.sh/T80921,,,
80922,CMN,37,Mandarin,จีนกลาง,LLL 2 Mighty Men of GOD,LLL 2 ผู้ได้รับอำนาจจากพระเจ้า,"Galatians 5:1 It is for freedom that Christ has set us free. Stand firm, then, and do not let yourselves be burdened again by a yoke of slavery.",กาลาเทีย 5:1 เมื่อ​พระคริสต์​ได้​ปลดปล่อย​ให้​เรา​เป็น​อิสระ​แล้ว ก็​ให้​อยู่​อย่าง​คน​อิสระ​เถิด รักษา​มัน​ไว้​ให้ดี อย่า​กลับ​ไป​เป็น​ทาส​ของ​กฎ​อีก,fivefish.org/T80922,fivefish.org/T80922-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80922.zip,80922,5fi.sh/T80922,,,
80901,CMN,37,Mandarin,จีนกลาง,LLL 3 Victory through GOD,LLL 3 ชัยชนะโดยพระเจ้า,"Galatians 6:10 Therefore, as we have opportunity, let us do good to all people, especially to those who belong to the family of believers.",กาลาเทีย 6:10 ดังนั้น เมื่อ​มี​โอกาส​ก็​ให้​ทำดี​กับ​ทุกคน โดย​เฉพาะ​อย่างยิ่ง​กับ​ครอบครัว​ที่​ไว้วางใจ​ใน​พระเจ้า,fivefish.org/T80901,fivefish.org/T80901-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80901.zip,80901,5fi.sh/T80901,,,
80892,CMN,37,Mandarin,จีนกลาง,LLL 4 Servants of GOD,LLL 4 ผู้รับใช้ของพระเจ้า,"Galatians 6:9 Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up.",กาลาเทีย 6:9 อย่า​เพิ่ง​ท้อแท้​ใน​การ​ทำดี เพราะ​เมื่อ​ถึง​เวลา​ที่​เหมาะ คุณ​ก็​จะ​ได้​เก็บเกี่ยว​ผล​จาก​การ​ทำดี​นั้น ถ้า​ไม่​เลิก​ไป​ซะก่อน​นะ,fivefish.org/T80892,fivefish.org/T80892-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80892.zip,80892,5fi.sh/T80892,,,
80893,CMN,37,Mandarin,จีนกลาง,LLL 5 On Trial for GOD,LLL 5 การทดสอบเพื่อพระเจ้า,"Ephesians 2:8-9 For it is by grace that you have been saved, through faith-and this not from yourselves, it is the gift of God-not by works, so that no one can boast.",เอเฟซัส 2:8-9 ที่​พวกคุณ​รอด​นั้น​เป็น​เพราะ​ความ​เมตตา​กรุณา​ของ​พระเจ้า ผ่าน​มา​ทาง​ความเชื่อ​ของ​คุณ ไม่ได้​มา​จาก​ตัว​ของ​คุณ​เอง แต่​เป็น​ของขวัญ​ที่​มา​จาก​พระเจ้ามัน​ไม่ได้​เป็น​ผล​มา​จาก​การ​กระทำ​ของ​ใคร เพื่อ​จะ​ได้​ไม่มี​ใคร​โอ้อวด​ได้,fivefish.org/T80893,fivefish.org/T80893-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80893.zip,80893,5fi.sh/T80893,,,
80923,CMN,37,Mandarin,จีนกลาง,LLL 6 JESUS - Teacher & Healer,LLL 6 พระเยซูเป็นผู้สอนและผู้รักษา,"Ephesians 3:16-17 I pray that out of His glorious riches He may strengthen you with power through His Spirit in your inner being, so that Christ may dwell in your hearts through faith. And I pray that you, being rooted and established in love.",เอเฟซัส 3:16-17 ขอให้​พระเจ้า​ที่​มั่งคั่ง​มหาศาล ช่วย​ให้​พวกคุณ​มี​พลังใจ​ที่​เข้มแข็ง​ผ่าน​ทาง​พระวิญญาณ​ของ​พระองค์ 17 ขอให้​พระคริสต์​ตั้ง​มั่นคง​อยู่​ในใจ​ของ​คุณ​เพราะ​คุณ​ไว้วางใจ​ใน​พระองค์ ขอให้​ลง​รากลึก​มั่นคง​ใน​ความรัก,fivefish.org/T80923,fivefish.org/T80923-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80923.zip,80923,5fi.sh/T80923,,,
80924,CMN,37,Mandarin,จีนกลาง,LLL 7 JESUS - Lord & Saviour,LLL 7 พระเยซูเป็นพระเจ้าและพระผู้ช่วยให้รอด,"Ephesians 3:20-21 Now to Him who is able to do immeasurably more than all we ask or imagine, according to His power that is at work within us, to Him be glory in the church and in Christ Jesus throughout all generations, for ever and ever!",เอเฟซัส 3:20-21 พระเจ้า​สามารถ​ทำได้​ทุกสิ่ง​มาก​ยิ่งกว่า​ที่​เรา​จะขอ​หรือ​คิด​ได้ ด้วย​ฤทธิ์​อำนาจ​ของ​พระองค์​ที่​กำลัง​ทำงาน​อยู่​ใน​ตัวเรา ขอให้​พระเจ้า​ได้รับ​เกียรติ​ทั้ง​จาก​หมู่ประชุม​ของ​พระองค์ และ​จาก​พระเยซู​คริสต์​ทุกยุค​ทุกสมัย​ตลอดไป อาเมน,fivefish.org/T80924,fivefish.org/T80924-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80924.zip,80924,5fi.sh/T80924,,,
80925,CMN,37,Mandarin,จีนกลาง,LLL 8 Acts of the HOLY SPIRIT,LLL 8 การงานของพระวิญญาณบริสุทธิ์,"Ephesians 5:3 But among you there must not be even a hint of sexual immorality, or of any kind of impurity, or of greed, because these are improper for God’s holy people.",เอเฟซัส 5:3 เรื่อง​ความ​ผิดบาป​ทางเพศ เรื่อง​ลามก​ทุกอย่าง หรือ​ความ​มักมาก​ใน​กาม แม้แต่​จะ​พูดถึง​ก็​อย่าเลย เพราะ​มัน​ไม่เหมาะ​กับ​คน​ที่​เป็น​ของ​พระเจ้า,fivefish.org/T80925,fivefish.org/T80925-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80925.zip,80925,5fi.sh/T80925,,,
30090,CMN,37,Mandarin,จีนกลาง,Portrait of Jesus (Modern),ชีวิตของพระเยซู (Modern),"Philippians 2:3-4 Do nothing out of selfish ambition or vein conceit, but in humility consider others better than yourselves. Each of you should look not only to your own interests, but also the interests of others.",ฟีลิปปี 2:3-4 อย่า​ทำ​อะไร​ที่​ชิงดี​ชิงเด่น​กัน หรือ​เพราะ​หลง​คิด​ว่า​ตัวเอง​เก่ง แต่​ให้​ถ่อมตัว​ลง และ​มอง​คน​อื่น​ว่า​สำคัญ​กว่า​ตัวเอง 4 อย่า​ให้​ใคร​คิด​เห็น​แต่​ประโยชน์​ส่วนตัว แต่​ให้​คิดถึง​ประโยชน์​ของ​คน​อื่น​ด้วย,fivefish.org/T30090,fivefish.org/T30090-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/30090.zip,30090,5fi.sh/T30090,,,
30091,CMN,37,Mandarin,จีนกลาง,Portrait of Jesus (Union),ชีวิตของพระเยซู (Union),"Philippians 4:12 I know what it is to be in need, and I know what it is to have plenty. I have learned the secret of being content in any and every situation, whether well fed or hungry, whether living in plenty or in want.",ฟีลิปปี 4:12 ผม​รู้​ว่า​จะ​พอใจ​ได้​อย่างไร​ทั้ง​ตอน​ที่​ขัดสน และ​ตอน​ที่​มี​อย่าง​เหลือ​เฟือ ไม่​ว่า​จะ​อยู่​ใน​สภาพ​ไหน​ก็​ตาม ผม​ได้​เรียนรู้​เคล็ดลับ​ว่า​จะ​อยู่​อย่างไร ใน​เวลา​ที่​อิ่ม​ท้อง​หรือ​หิวโหย ใน​เวลา​ที่​มี​เหลือเฟือ​หรือ​ขาดแคลน,fivefish.org/T30091,fivefish.org/T30091-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/30091.zip,30091,5fi.sh/T30091,,,
62646,CMN,37,Mandarin,จีนกลาง,The Living Christ 1-63,ชีวิตของพระคริสต์ 1-63,Philippians 4:13 I can do everything through Him who gives me strength.,ฟีลิปปี 4:13 พระคริสต์​ให้​ผม​มี​กำลัง​ที่​จะ​ทน​ได้​กับ​ทุก​สิ่ง,fivefish.org/T62646,fivefish.org/T62646-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/62646.zip,62646,5fi.sh/T62646,,,
